feasible,ei
0.000366178941563703,0.708833669621526
0.000616552686900832,0.707397050602854
0.00121232937462628,0.703835331826987
0.00174566547770519,0.700474054643276
0.00235149382357486,0.696455374723033
0.00270057043642737,0.694042003680543
0.00317733743647113,0.690629252123419
0.0039202382954536,0.685040743410422
0.00402018279652111,0.684263554095097
0.00482484498177655,0.677785458141621
0.00506885177956428,0.675742978112243
0.00567489042098168,0.670511845989036
0.0063887956677936,0.66405856004743
0.00673031234776136,0.660859517399672
0.00709790759161115,0.657334935997348
0.00773550493398216,0.651021144048539
0.00820093104522675,0.646251369333722
0.00878962014336139,0.640023496836061
0.00908746496785898,0.636789539539635
0.00986202565394342,0.628118390182149
0.0103462641772348,0.62250596887252
0.0105361734577455,0.620264747137597
0.0114465260664001,0.609208120753674
0.0117469533593394,0.605446006023737
0.0121516801912803,0.600289351872611
0.0129329663036624,0.590049458908574
0.0134084637167398,0.583634698514796
0.0137991529058199,0.578261543579139
0.0143925664736889,0.569925069055522
0.014656536535942,0.566149415880503
0.0154794910674682,0.554115986118763
0.0159446094098967,0.547141627771765
0.016354623255902,0.540891542973654
0.0167581435547909,0.534648457846522
0.0174481334309094,0.523765749723168
0.0175606963983737,0.521965933594963
0.018124035334331,0.512857493107532
0.0186597933799494,0.504041825571008
0.0193692427792121,0.492145488668697
0.0196843200105941,0.486783193934109
0.0201296789413318,0.479123334195549
0.0207214385621482,0.468804435452743
0.0212747218172299,0.459016595409846
0.0218647881987272,0.448436132958324
0.0220970823925454,0.444232352987431
0.0228155056742253,0.431100478871887
0.0233624672829174,0.420977501592198
0.0239278802413028,0.410407692882114
0.0242685794194695,0.403990417178814
0.0245348146222532,0.398951965211086
0.0252549178060144,0.385227551726501
0.0257109274022514,0.376470179574117
0.0264212582306936,0.362740258961654
0.0269284977001371,0.3528795600376
0.027012794878101,0.351236906506635
0.0277555092709372,0.336723872839901
0.0280834658202948,0.330296616303642
0.0287170505987015,0.317857969835412
0.0293287645616801,0.305834579841203
0.0299762658958789,0.293110009595399
0.0301457293491112,0.289782410267655
0.0306319938239176,0.280245132499331
0.0310231470878935,0.272589546325282
0.0315402276779059,0.262499617903849
0.0321975027158624,0.249739030535196
0.0326925581556279,0.24018811489551
0.033346703546471,0.22766521648456
0.0339456635289826,0.216313501766777
0.0341823926339857,0.211861171485833
0.0348015850591473,0.200317973762825
0.0351445305661764,0.193993924296276
0.0356175297828158,0.18536041938966
0.0362849757845979,0.173368821831946
0.0367829302371247,0.164581563511263
0.0370031237993389,0.160742367666934
0.0378052990726428,0.147014874576682
0.038172574236989,0.14087378477174
0.0389197951875394,0.128681411518128
0.0391999293034896,0.124220289024199
0.0395060947751626,0.119416382308062
0.0403286498156376,0.106898672759119
0.0408608865949791,0.0991164443586836
0.041136534650228,0.0951885762584901
0.0416022447440773,0.0887167438208056
0.042305457843584,0.0793492413078436
0.0427185006095096,0.074082036542876
0.0432617035044823,0.0674282570382587
0.043955405558343,0.0593949366414677
0.0443361503812484,0.0552121568807191
0.0446457654067781,0.0519310736391425
0.0453661973924609,0.0447197191359532
0.0457887082913658,0.0407688699142614
0.0461029524999904,0.0379648538687807
0.0468036046279594,0.0321270556048479
0.0472125235262793,0.0289839924671895
0.0477198267671047,0.0253536353818014
0.048063713730895,0.0230606282245809
0.0488127652859548,0.0185279688231912
0.0492312296939781,0.0162656224024449
0.0495828102020314,0.014510393926237
0.0504784281475004,0.0106167603883591
0.0507717767532449,0.00951418378910951
0.0512196670622798,0.00798640470204148
0.0516941473907791,0.00656351274742661
0.0521607609689236,0.00534860259369729
0.0528753455118276,0.00381319824043658
0.0530899705758784,0.00342272090447793
0.0535866249203682,0.00263279735862376
0.054186159081175,0.00187052117021302
0.0546401506826514,0.00141505882045045
0.0550528748530196,0.00107986687830142
0.0556774013839895,0.000693765756807352
0.0564897118236404,0.000364342030259479
0.0568644662149018,0.000262760706460696
0.0573566936990246,0.000165623288612693
0.0578211587495171,0.000103250450171899
0.0584470110288821,5.12243237160703e-05
0.0586106997121824,4.20773834850507e-05
0.0591253506169887,2.17822633636899e-05
0.0598121061958373,8.14460680764739e-06
0.0601050590001978,5.13791532696928e-06
0.0606828711123671,1.90935401356285e-06
0.0614278083331883,4.45183841790708e-07
0.0619739221611526,1.32135019370594e-07
0.0624424289196031,4.16926386748173e-08
0.0626124522718601,2.66943196436387e-08
0.0633749474912183,2.98768298989671e-09
0.0638396930214949,6.71153799203239e-10
0.0641931458767503,1.98964400510704e-10
0.0645781593730207,4.91340301778109e-11
0.0654156366336392,1.90603088867647e-12
0.0659924537668703,1.91846538655227e-13
0.0660187225594418,1.72306613421824e-13
0.0669746249292511,5.32907051820075e-15
0.0674516542882193,1.77635683940025e-15
0.0677606763197109,0
0.0683253124530893,0
0.0687672201135429,0
0.069441414664383,0
0.0696329575512791,0
0.0700654560802504,1.77635683940025e-15
0.070658798403223,1.4210854715202e-14
0.0710811572207604,6.57252030578093e-14
0.0715485767499777,4.52970994047064e-13
0.0721588412082056,6.3646865555711e-12
0.072950363641954,1.79808168354612e-10
0.0733994410471059,1.04993169713907e-09
0.0735510654770769,1.85374382510872e-09
0.0743396948616719,2.80745702241347e-08
0.0746372344816336,7.04878733159831e-08
0.0751154685779475,2.75792647386197e-07
0.075604233759339,9.68536284062793e-07
0.0763888921993785,5.60256358816957e-06
0.0769086452149786,1.53377275964317e-05
0.0772927212866489,3.01111399672038e-05
0.0776403309338493,5.29538176721189e-05
0.0782987078275764,0.000138644888865613
0.0789001680124784,0.000300211041613707
0.0791130632566055,0.000386217723479021
0.0797840701610548,0.000800529217011459
0.08041959196073,0.00147304163971107
0.0809665577575797,0.00235899590743927
0.0813265519876732,0.00313964334502437
0.0816669747756096,0.00404915438478071
0.0821119470506674,0.00552702077938427
0.0825088694251608,0.00715983374964146
0.0830745743543375,0.0100736380202857
0.0836557688612957,0.0138825367026456
0.0841380016782787,0.0177452833222826
0.0846804323625984,0.0229256358583285
0.0853402918541105,0.0305188352921455
0.0858434077994898,0.0373247398214556
0.0860449870083248,0.0403090070498333
0.0868673689637799,0.0540664330649339
0.0870025085154921,0.0565756926030492
0.087529043738381,0.0670357779797275
0.0881675604173215,0.0811967511859368
0.0885982399787754,0.0916694305982162
0.0890749904576223,0.104128617937643
0.0899189079813659,0.128399675271108
0.0902276482112939,0.137978225463009
0.0907504903790541,0.155037967541679
0.0910448011970147,0.165097764108156
0.0915205669846618,0.182041357588218
0.092019312932156,0.200686477728732
0.0925608419307973,0.221922788571177
0.0934410315793939,0.258544888892491
0.0937126422624569,0.270349037951537
0.0941537798665231,0.29000375487197
0.0947920239611994,0.319454746759348
0.0951488813688047,0.336419776633884
0.0958005811022595,0.368270943674695
0.0963257381040603,0.394707989768037
0.0968948676473228,0.424081107455981
0.0973064302875428,0.445760113055204
0.0979870680663735,0.482358312193599
0.098054110652185,0.486010649859018
0.0987424839157611,0.523967439396316
0.0993220289953752,0.556520225147707
0.0998283894859487,0.585362557929438
0.100182628877927,0.605741531114393
0.100949559990549,0.650366476256123
0.101110927655711,0.659835104043932
0.101873196452041,0.704883051988066
0.102447791622486,0.739139790761829
0.102503185679088,0.742453893937412
0.103171281078598,0.782558964581826
0.103912145979819,0.827261123432708
0.104340294289635,0.853168228761092
0.104991608033888,0.892633569742582
0.105031528401887,0.895053473634261
0.105696075591841,0.935330878991138
0.106187127879355,0.965061184576724
0.10678804254625,1.0013661426416
0.107304381722584,1.03246241638112
0.107778638918418,1.06091909219979
0.108134385814425,1.08218591063877
0.108738889542175,1.11814227821132
0.109467848459026,1.16114746223719
0.109695763101103,1.17450378718104
0.110234238144592,1.20587215993002
0.110644763801829,1.22959685923684
0.111169459851459,1.25965991003422
0.111874655712396,1.29956708905175
0.112460508263321,1.33224988757838
0.112894438403775,1.3561621876615
0.113060045480146,1.36521894307586
0.113654628460878,1.3974068969663
0.114459364391863,1.44010937371935
0.114996280038147,1.46801522626049
0.115279679046362,1.48254703728153
0.115578912526951,1.4977380467919
0.116418626741623,1.5394986355246
0.116864969438291,1.56115448922248
0.117325755233876,1.58310077055083
0.117956546500558,1.61244552685741
0.118441341750906,1.63443192931045
0.118737710047164,1.64762355550458
0.119126187663642,1.66462231728269
